text;setting;entrance;exit;business;delivery;modifier;location;unknown
Делает знаки руками Шпуньдику и Пряжкиной, Стратилат выходит и тотчас возвращается с почтальоном. У почтальона на голове кивер.;;;;1;;;;
(Он совершенно растерялся.);;;;1;;;;
(Мошкину).;;;;;1;;;
Стратилат и почтальон выходят. Миша, опомнись…;;;;1;;;;
(вдруг останавливаясь).;;;;1;;;;
(развертывая письмо).;;;;1;;;;
Шпуньдик и Пряжкина становятся по бокам Мошкина.;;;;1;;;1;
(взглядывая на Шпуньдика);;;;1;;;;
(Мошкин выговаривает многого, а не многова.);;;;;1;;;
(К Шпуньдику.);;;;;1;;;
Шпуньдик глядит в письмо. Мошкин продолжает.;;;;1;;;;
(Мошкин качает головой);;;;1;;;;
(Мошкин закрывает лицо руками.);;;;1;;;;
(Помолчав.);;;;1;;;;
(отрывая руки от лица).;;;;1;;;;
(Начинает быстро ходить по комнате.);;;;1;;;;
(Наступает на Шпуньдика.);;;;1;;;;
Стратилат входит.;;1;;;;;;
Стратилат подает ему шапку, но он ее не берет и продолжает ходить.;;;;1;;;;
(С сердцем махая рукой.);;;;1;;;;
(вскрикивая).;;;;1;;;;
(вырывая у него шапку).;;;;1;;;;
Стратилат бежит за шубой.;;;;1;;;;
(Надевая шубу.);;;;1;;;;
Убегает. Шпуньдик и Стратилат стоят в недоумении. Пряжкина, охая, садится. Стратилат, переглядываясь с Шпуньдиком, медленно уходит.;;;1;1;1;;;
(охая, задыхаясь и складывая руки).;;;;1;;;;
(подходя к ней).;;;;1;;;;
(садясь подле нее).;;;;1;;;;
(сморкаясь и приходя немного в себя, плаксивым голосом).;;;;1;1;;;
(тем же плаксивым голосом).;;;;;1;;;
(все тем же голосом).;;;;;1;;;
(мгновенно переменяя голос).;;;;;1;;;
(Прислушиваясь.);;;;1;;;;
(Целует концы своих пальцев.);;;;1;;;;
(Со вздохом.);;;;;1;;;
(Опять хнычет.);;;;1;;;;
(начиная плакать).;;;;1;;;;
(рыдая).;;;;1;;;;
(с досадой).;;;;;1;;;
(утирая слезы).;;;;1;;;;
(оглядываясь).;;;;1;;;;
Пряжкина оборачивается: из передней входит Мошкин в шапке и шубе Он медленно идет до середины сцены, уронив руки и неподвижно уставив глаза на пол Стратилат идет за ним.;;1;;1;;;1;
(вскакивая вместе).;;;;1;;;;
(не глядя на них).;;;;1;;;;
(сбрасывая шапку на пол).;;;;1;;;;
Стратилат стаскивает с него шубу.;;;;1;;;;
(Садится на кресло и закрывает лицо руками.);;;;1;;;;
Стратилат поднимает шапку с пола и уходит с шубой.;;;;1;;;;
(вдруг поднимая голову).;;;;1;;;;
(Вскакивая.);;;;1;;;;
(с глубоким чувством оскорбленного достоинства).;;;;;1;;;
(Кладет руку на плечо Шпуньдику.);;;;1;;;;
(Останавливается.);;;;1;;;;
(Подумав.);;;;1;;;;
(убедительным голосом).;;;;;1;;;
(Пряжкиной.);;;;;1;;;
(Пряжкина кивает головой.);;;;1;;;;
(начиная ходить по комнате).;;;;1;;;;
(Останавливаясь.);;;;1;;;;
(Ходит по комнате.);;;;1;;;;
(продолжая ходить по комнате и рассуждать с самим собою).;;;;1;1;;;
(Останавливается и значительно взглядывает на Пряжкину.);;;;1;;;;
(хныкая).;;;;1;;;;
(не слушая их).;;;;1;;;;
(К Шпуньдику и Пряжкиной.);;;;;1;;;
(торопливо).;;;;;1;;;
(Шпуньдику.);;;;;1;;;
(Слегка понукает их в спину.);;;;1;;;;
(Выпроваживает их, быстро возвращается на авансцену и вдруг останавливается.);;;;1;;;1;
(Помолчав.);;;;1;;;;
(Подходит к двери.);;;;1;;;1;
(Быстро подходит к зеркалу.);;;;1;;;1;
(Взбивает щеткой волосы.);;;;1;;;;
(Проводит рукой по лицу.);;;;1;;;;
(Застегивается.);;;;1;;;;
(Подходит к двери.);;;;1;;;;
(Возвращается к столу, наливает стакан и пьет.);;;;1;;;;
Из боковой двери выходит Маша.;;1;;;;;;
(Оборачивается и при виде Маши теряется совершенно.);;;;1;;;;
(с недоумением).;;;;;1;;;
(торопливо).;;;;;1;;;
Маша садится.;;;;1;;;;
(подсаживаясь к ней).;;;;1;;;1;
Она взглядывает на него.;;;;1;;;;
Маша отворачивается.;;;;1;;;;
(Он делает неопределенные движения руками.);;;;1;;;;
(Утирает лицо платком.);;;;1;;;;
(с горькой усмешкой);;;;;1;;;
(Хочет взглянуть на нее и не может.);;;;1;;;;
(помолчав).;;;;1;;;;
(вдруг с большим волнением).;;;;;1;;;
(конфузясь).;;;;1;;;;
(быстро);;;;;1;;;
(быстро).;;;;;1;;;
(с принужденной улыбкой).;;;;;1;;;
(ища у себя в карманах).;;;;1;;;;
(с отчаянием);;;;;1;;;
(медленно вынимая письмо из бокового кармана).;;;;1;;;;
Маша вырывает у него письмо и с жадностью начинает читать. Мошкин встает, отходит немного в сторону и отворачивается. Маша кончает письмо, остается на мгновение неподвижной и вдруг с глухими рыданиями закрывает лицо руками Мошкин подбегает к ней.;;;;1;;;;
(К самому себе.);;;;;1;;;
(Снова обращаясь к Маше.);;;;;1;;;
Она протягивает ему руку.;;;;1;;;;
(сквозь слезы).;;;;;1;;;
(Утирает глаза платком.);;;;1;;;;
(опять подсаживается к ней и отбирает у ней письмо).;;;;1;;;1;
(Опять плачет.);;;;1;;;;
(уныло).;;;;;1;;;
(помолчав немного).;;;;1;;;;
(поспешно).;;;;;1;;;
(вставая).;;;;1;;;;
(складывая руки).;;;;1;;;;
(несколько обиженная).;;;;1;;;;
(вскакивая).;;;;1;;;;
(с испугом);;;;;1;;;
(задыхающимся голосом).;;;;;1;;;
(почти крича).;;;;;;;;
(Вдруг останавливается.);;;;1;;;;
(с невыразимым удивлением).;;;;;1;;;
(необыкновенно быстро);;;;;1;;;
Маша делает движение рукой.;;;;1;;;;
(помолчав).;;;;1;;;;
(с сердцем).;;;;;1;;;
(глядит на него некоторое время. тронутым голосом).;;;;1;1;;;
(Хочет ее обнять.);;;;1;;;;
(обнимая его).;;;;1;;;;
(Провожая ее до двери.);;;;1;;;1;
(помолчав немного).;;;;1;;;;
(Подумав.);;;;;;;;
(Быстро уходит.);;;;1;;;;
(один).;;1;;;;;;
(Прыгает.);;;;1;;;;
(Оглядываясь и тихонько про себя.);;;;1;1;;;
(Махая рукой.);;;;1;;;;
Схватывает шапку и в дверях сталкивается с Шпуньдиком и Пряжкиной.;;;;1;;;1;
(с недоумением).;;;;;1;;;
(Шпуньдику.);;;;;1;;;
(Убегает.);;;1;;;;;
(обращается в величайшем недоумении к Пряжкиной).;;;;;1;;;
(задыхающимся голосом и ловя рукой ручку кресел, словно падая в обморок).;;;;1;1;;;
(поддерживая ее, с испугом).;;;;1;1;;;
(Кричит.);;;;1;;;;
(замирая).;;;;1;;;;
(с отчаянием).;;;;;1;;;
(выбегая из передней).;;;1;;;;;
(выпрямляясь и с достоинством отталкивая Шпуньдика).;;;;1;;;;
(с изумлением).;;;;;1;;;
(хныкая).;;;;1;;;;
(с досадой).;;;;;1;;;
(Стратилату.);;;;;1;;;
Стратилат выходит.;;;1;;;;;
(Пряжкиной.);;;;;1;;;
Мошкин вбегает из передней.;;1;;;;;;
(Мошкину.);;;;;1;;;
(Отводя Шпуньдика в сторону.);;;;1;;;1;
Обнимаются.;;;;1;;;;
(тихонько).;;;;;1;;;
(с недоумением).;;;;;1;;;
(не отвечая ему, Пряжкиной).;;;;1;1;;;
(Обнимает ее.);;;;1;;;;
(Обнимает их обоих.);;;;1;;;;
