text;setting;entrance;exit;business;delivery;modifier;location;unknown
Любовь Андреевна и Гаев остались вдвоем. Они точно ждали этого, бросаются на шею друг другу и рыдают сдержанно, тихо, боясь, чтобы их не услышали.;;;;1;;;;
(в отчаянии).;;;;;1;;;
Голос Ани (весело, призывающе): «Мама!..» Голос Трофимова (весело, возбужденно): «Ау!..»;;;;1;;;;
Голос Ани: «Мама!..» Голос Трофимова: «Ау!..»;;;;1;;;;
Уходят.;;;1;;;;;
Сцена пуста. Слышно, как на ключ запирают все двери, как потом отъезжают экипажи. Становится тихо. Среди тишины раздается глухой стук топора по дереву, звучащий одиноко и грустно.;;;;1;;;;
Слышатся шаги. Из двери, что направо, показывается Фирс. Он одет, как всегда, в пиджаке и белой жилетке, на ногах туфли. Он болен.;;1;;1;;;;
(подходит к двери, трогает за ручку).;;;;1;;;;
(Садится на диван.);;;;1;;;;
(Озабоченно вздыхает.);;;;1;;;;
(Бормочет что-то, чего понять нельзя.);;;;1;;;;
(Ложится.);;;;1;;;;
(Лежит неподвижно.);;;;1;;;;
Слышится отдаленный звук, точно с неба, звук лопнувшей струны, замирающий, печальный. Наступает тишина, и только слышно, как далеко в саду топором стучат по дереву.;;;;1;;;;
Занавес;;;;;;;;1
